"id";"quest";"unit";"filia";"cases";"date"
4;"% работников, находящихся на больничных листах";"чел.";"Коммунарский";3.6036036036036;"2021-12-01"
4;"% работников, находящихся на больничных листах";"чел.";"Днепровский";0;"2021-12-01"
4;"% работников, находящихся на больничных листах";"чел.";"Вознесеновский";2.75229357798165;"2021-12-01"
4;"% работников, находящихся на больничных листах";"чел.";"Хортицкий";9.43396226415094;"2021-12-01"
4;"% работников, находящихся на больничных листах";"чел.";"Шевченковский";1.69491525423729;"2021-12-01"
4;"% работников, находящихся на больничных листах";"чел.";"total";0.889077053344623;"2021-12-01"
5;"Заявка на транспорт";"0";"Александровский";0;"2021-12-01"
5;"Заявка на транспорт";"0";"Заводский";0;"2021-12-01"
5;"Заявка на транспорт";"0";"Коммунарский";0;"2021-12-01"
5;"Заявка на транспорт";"0";"Днепровский";0;"2021-12-01"
5;"Заявка на транспорт";"0";"Вознесеновский";0;"2021-12-01"
5;"Заявка на транспорт";"0";"Хортицкий";0;"2021-12-01"
5;"Заявка на транспорт";"0";"Шевченковский";0;"2021-12-01"
5;"Заявка на транспорт";"0";"total";0;"2021-12-01"
6;"Заявлено/Выполнено";"0";"Александровский";0;"2021-12-01"
6;"Заявлено/Выполнено";"0";"Заводский";0;"2021-12-01"
6;"Заявлено/Выполнено";"0";"Коммунарский";0;"2021-12-01"
6;"Заявлено/Выполнено";"0";"Днепровский";0;"2021-12-01"
6;"Заявлено/Выполнено";"0";"Вознесеновский";0;"2021-12-01"
6;"Заявлено/Выполнено";"0";"Хортицкий";0;"2021-12-01"
6;"Заявлено/Выполнено";"0";"Шевченковский";0;"2021-12-01"
6;"Заявлено/Выполнено";"0";"total";0;"2021-12-01"
7;"Сбор денежных средств:";"0";"Александровский";0;"2021-12-01"
7;"Сбор денежных средств:";"0";"Заводский";0;"2021-12-01"
7;"Сбор денежных средств:";"0";"Коммунарский";0;"2021-12-01"
7;"Сбор денежных средств:";"0";"Днепровский";0;"2021-12-01"
7;"Сбор денежных средств:";"0";"Вознесеновский";0;"2021-12-01"
7;"Сбор денежных средств:";"0";"Хортицкий";0;"2021-12-01"
7;"Сбор денежных средств:";"0";"Шевченковский";0;"2021-12-01"
7;"Сбор денежных средств:";"0";"total";0;"2021-12-01"
8;"Задолженность на 01 мая 2021г. ( с 01 по 07 число месяца прогноз)";"тыс.грн.";"Александровский";217306.63;"2021-12-01"
8;"Задолженность на 01 мая 2021г. ( с 01 по 07 число месяца прогноз)";"тыс.грн.";"Заводский";126939;"2021-12-01"
8;"Задолженность на 01 мая 2021г. ( с 01 по 07 число месяца прогноз)";"тыс.грн.";"Коммунарский";153794.41;"2021-12-01"
8;"Задолженность на 01 мая 2021г. ( с 01 по 07 число месяца прогноз)";"тыс.грн.";"Днепровский";225322.18;"2021-12-01"
8;"Задолженность на 01 мая 2021г. ( с 01 по 07 число месяца прогноз)";"тыс.грн.";"Вознесеновский";394765.04;"2021-12-01"
8;"Задолженность на 01 мая 2021г. ( с 01 по 07 число месяца прогноз)";"тыс.грн.";"Хортицкий";235188.99;"2021-12-01"
8;"Задолженность на 01 мая 2021г. ( с 01 по 07 число месяца прогноз)";"тыс.грн.";"Шевченковский";59629.61;"2021-12-01"
8;"Задолженность на 01 мая 2021г. ( с 01 по 07 число месяца прогноз)";"тыс.грн.";"total";1528483.19;"2021-12-01"
9;"План поступлений на май  2021";"тыс.грн.";"Александровский";33806.3;"2021-12-01"
9;"План поступлений на май  2021";"тыс.грн.";"Заводский";18762.52;"2021-12-01"
9;"План поступлений на май  2021";"тыс.грн.";"Коммунарский";24200.32;"2021-12-01"
9;"План поступлений на май  2021";"тыс.грн.";"Днепровский";34965.18;"2021-12-01"
9;"План поступлений на май  2021";"тыс.грн.";"Вознесеновский";62294.25;"2021-12-01"
9;"План поступлений на май  2021";"тыс.грн.";"Хортицкий";34238.57;"2021-12-01"
9;"План поступлений на май  2021";"тыс.грн.";"Шевченковский";42380.09;"2021-12-01"
9;"План поступлений на май  2021";"тыс.грн.";"total";234536.01;"2021-12-01"
10;"План поступлений с 01.05.21 по 31.05.21";"тыс.грн.";"Александровский";33806.3;"2021-12-01"
10;"План поступлений с 01.05.21 по 31.05.21";"тыс.грн.";"Заводский";18762.52;"2021-12-01"
10;"План поступлений с 01.05.21 по 31.05.21";"тыс.грн.";"Коммунарский";24200.32;"2021-12-01"
10;"План поступлений с 01.05.21 по 31.05.21";"тыс.грн.";"Днепровский";34965.18;"2021-12-01"
10;"План поступлений с 01.05.21 по 31.05.21";"тыс.грн.";"Вознесеновский";62294.25;"2021-12-01"
10;"План поступлений с 01.05.21 по 31.05.21";"тыс.грн.";"Хортицкий";34238.57;"2021-12-01"
10;"План поступлений с 01.05.21 по 31.05.21";"тыс.грн.";"Шевченковский";40500;"2021-12-01"
10;"План поступлений с 01.05.21 по 31.05.21";"тыс.грн.";"total";234536.01;"2021-12-01"
11;"Факт поступлений  с  01.05.21 по 31.05.21";"тыс.грн.";"Александровский";35964.56;"2021-12-01"
